DEPARTURES_PERFORMED,SEATS,PASSENGERS,FREIGHT,MAIL,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN,DEST,AIRCRAFT_GROUP,AIRCRAFT_TYPE,YEAR,MONTH
10.00,1320.00,1195.00,0.00,0.00,WS,Westjet,YVR,LAX,6,612,2024,1
10.00,1320.00,1212.00,0.00,0.00,WS,Westjet,LAX,YVR,6,612,2024,1
10.00,1360.00,815.00,0.00,0.00,RV,Air Canada rouge LP,SRQ,YYZ,6,698,2024,1
10.00,1360.00,863.00,0.00,0.00,RV,Air Canada rouge LP,TPA,YHZ,6,698,2024,1
10.00,1360.00,1144.00,0.00,0.00,RV,Air Canada rouge LP,YHZ,TPA,6,698,2024,1
10.00,1360.00,1175.00,0.00,0.00,RV,Air Canada rouge LP,YYZ,SRQ,6,698,2024,1
10.00,1370.00,934.00,400.00,0.00,AC,Air Canada,DFW,YUL,6,724,2024,1
10.00,1370.00,1043.00,0.00,0.00,AC,Air Canada,YUL,DFW,6,724,2024,1
10.00,1430.00,1154.00,0.00,0.00,WN,Southwest Airlines Co.,MCI,CUN,6,612,2024,1
10.00,1430.00,1188.00,0.00,0.00,WN,Southwest Airlines Co.,HOU,LIR,6,612,2024,1
10.00,1430.00,1291.00,0.00,0.00,WN,Southwest Airlines Co.,PHX,CUN,6,612,2024,1
10.00,1430.00,1309.00,0.00,0.00,WN,Southwest Airlines Co.,LIR,HOU,6,612,2024,1
10.00,1435.00,1359.00,9526.00,0.00,AV,Aerovias Nacl De Colombia,BOG,JFK,6,698,2024,1
10.00,1500.00,1342.00,7.00,6293.00,UA,United Air Lines Inc.,IAH,YVR,6,694,2024,1
10.00,1500.00,1425.00,0.00,0.00,UA,United Air Lines Inc.,YVR,ORD,6,694,2024,1
10.00,1590.00,980.00,95.00,0.00,AS,Alaska Airlines Inc.,SJC,SJD,6,614,2024,1
10.00,1590.00,1364.00,165.00,0.00,AS,Alaska Airlines Inc.,SJD,SEA,6,614,2024,1
10.00,1590.00,1395.00,264.00,0.00,AS,Alaska Airlines Inc.,SJD,SAN,6,614,2024,1
10.00,1660.00,1437.00,0.00,0.00,UA,United Air Lines Inc.,IAH,YYC,6,614,2024,1
10.00,1660.00,1577.00,0.00,0.00,UA,United Air Lines Inc.,YYC,IAH,6,614,2024,1
10.00,1680.00,1324.00,0.00,0.00,DL,Delta Air Lines Inc.,JFK,SJD,6,622,2024,1
10.00,1690.00,1346.00,0.00,0.00,AC,Air Canada,YUL,PBI,6,614,2024,1
10.00,1690.00,1514.00,0.00,0.00,AC,Air Canada,PBI,YUL,6,614,2024,1
10.00,1700.00,994.00,0.00,0.00,AF,Compagnie Natl Air France,PTP,MIA,6,694,2024,1
10.00,1700.00,1060.00,0.00,0.00,AF,Compagnie Natl Air France,MIA,PTP,6,694,2024,1
10.00,1720.00,872.00,0.00,0.00,AA,American Airlines Inc.,ORD,NAS,6,614,2024,1
10.00,1720.00,1164.00,0.00,0.00,AA,American Airlines Inc.,DFW,NAS,6,614,2024,1
10.00,1720.00,1325.00,229.00,0.00,AA,American Airlines Inc.,NAS,ORD,6,614,2024,1
10.00,1720.00,1337.00,527.00,0.00,AA,American Airlines Inc.,JFK,MBJ,6,838,2024,1
10.00,1720.00,1399.00,0.00,0.00,AA,American Airlines Inc.,NAS,DFW,6,614,2024,1
10.00,1720.00,1480.00,0.00,0.00,AA,American Airlines Inc.,MIA,MDE,6,614,2024,1
10.00,1720.00,1627.00,2927.00,0.00,AA,American Airlines Inc.,MDE,MIA,6,614,2024,1
10.00,1734.00,1303.00,0.00,0.00,WS,Westjet,YVR,OGG,6,614,2024,1
10.00,1740.00,1291.00,0.00,0.00,WS,Westjet,PSP,YYC,6,838,2024,1
10.00,1740.00,1313.00,0.00,0.00,WS,Westjet,PHX,YXE,6,614,2024,1
10.00,1740.00,1503.00,0.00,0.00,WS,Westjet,LAX,YVR,6,838,2024,1
10.00,1740.00,1514.00,0.00,0.00,WS,Westjet,LAS,YVR,6,614,2024,1
10.00,1740.00,1520.00,0.00,0.00,WS,Westjet,YYC,PSP,6,838,2024,1
10.00,1740.00,1552.00,0.00,0.00,WS,Westjet,YVR,LAS,6,614,2024,1
10.00,1740.00,1588.00,0.00,0.00,WS,Westjet,YVR,LAX,6,838,2024,1
10.00,1740.00,1595.00,0.00,0.00,WS,Westjet,YYZ,MCO,6,838,2024,1
10.00,1740.00,1636.00,0.00,0.00,WS,Westjet,YXE,PHX,6,614,2024,1
10.00,1740.00,1680.00,0.00,0.00,WS,Westjet,FLL,YYC,6,838,2024,1
10.00,1750.00,953.00,0.00,0.00,WN,Southwest Airlines Co.,HOU,CUN,6,838,2024,1
10.00,1750.00,1379.00,120.00,0.00,WN,Southwest Airlines Co.,HOU,BZE,6,838,2024,1
10.00,1750.00,1466.00,150.00,0.00,WN,Southwest Airlines Co.,BZE,HOU,6,838,2024,1
10.00,1780.00,946.00,726.00,0.00,FI,Icelandair,ORD,KEF,6,634,2024,1
10.00,1780.00,1140.00,0.00,0.00,AS,Alaska Airlines Inc.,BZE,LAX,6,888,2024,1
10.00,1780.00,1163.00,0.00,0.00,AS,Alaska Airlines Inc.,SJC,SJD,6,888,2024,1
10.00,1780.00,1240.00,264.00,0.00,FI,Icelandair,IAD,KEF,6,634,2024,1
10.00,1780.00,1407.00,0.00,0.00,AS,Alaska Airlines Inc.,LAX,MZT,6,888,2024,1
10.00,1780.00,1560.00,148.00,0.00,AS,Alaska Airlines Inc.,LAX,ZLO,6,888,2024,1
10.00,1780.00,1614.00,0.00,0.00,AS,Alaska Airlines Inc.,ZLO,LAX,6,888,2024,1
10.00,1780.00,1617.00,0.00,0.00,AS,Alaska Airlines Inc.,MZT,LAX,6,888,2024,1
10.00,1785.00,1683.00,5491.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),MEX,ORD,6,694,2024,1
10.00,1790.00,740.00,0.00,0.00,UA,United Air Lines Inc.,IAD,MBJ,6,888,2024,1
10.00,1790.00,929.00,0.00,0.00,UA,United Air Lines Inc.,IAH,GCM,6,888,2024,1
10.00,1790.00,990.00,0.00,0.00,UA,United Air Lines Inc.,GCM,IAH,6,888,2024,1
10.00,1790.00,1012.00,381.00,0.00,UA,United Air Lines Inc.,IAH,MBJ,6,888,2024,1
10.00,1790.00,1292.00,0.00,0.00,UA,United Air Lines Inc.,MBJ,IAD,6,888,2024,1
10.00,1790.00,1567.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),FAT,GDL,6,694,2024,1
10.00,1790.00,1738.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),GDL,FAT,6,694,2024,1
10.00,1800.00,1563.00,17358.00,0.00,LR,Lacsa,SAL,JFK,6,694,2024,1
10.00,1813.00,1428.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),FAT,BJX,6,722,2024,1
10.00,1813.00,1702.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),BJX,FAT,6,722,2024,1
10.00,1820.00,940.00,0.00,0.00,NK,Spirit Air Lines,DFW,CUN,6,694,2024,1
10.00,1820.00,1305.00,0.00,0.00,NK,Spirit Air Lines,FLL,SDQ,6,722,2024,1
10.00,1820.00,1319.00,0.00,0.00,NK,Spirit Air Lines,XPL,IAH,6,722,2024,1
10.00,1820.00,1341.00,0.00,0.00,NK,Spirit Air Lines,CUN,DFW,6,694,2024,1
10.00,1820.00,1612.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),MEX,MCO,6,722,2024,1
10.00,1820.00,1616.00,0.00,0.00,NK,Spirit Air Lines,SDQ,FLL,6,722,2024,1
10.00,1820.00,1617.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),MCO,MEX,6,722,2024,1
10.00,1836.00,1621.00,6079.00,0.00,VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",ORD,MEX,6,694,2024,1
10.00,1848.00,995.00,0.00,0.00,VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",DFW,BJX,6,694,2024,1
10.00,1848.00,1529.00,0.00,0.00,VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",BJX,DFW,6,694,2024,1
10.00,1860.00,1186.00,0.00,0.00,SY,Sun Country Airlines d/b/a MN Airlines,CZM,MSP,6,614,2024,1
10.00,1860.00,1308.00,0.00,0.00,07Q,Flair Airlines Ltd.,YYZ,FLL,6,614,2024,1
10.00,1860.00,1350.00,0.00,0.00,SY,Sun Country Airlines d/b/a MN Airlines,MSP,CZM,6,614,2024,1
10.00,1860.00,1724.00,0.00,0.00,07Q,Flair Airlines Ltd.,FLL,YYZ,6,614,2024,1
10.00,1890.00,899.00,0.00,0.00,Y9,1263343 Alberta Inc. d/b/a Lynx Air,YYC,PHX,6,838,2024,1
10.00,1890.00,991.00,0.00,0.00,Y9,1263343 Alberta Inc. d/b/a Lynx Air,YYZ,PHX,6,838,2024,1
10.00,1890.00,995.00,0.00,0.00,Y9,1263343 Alberta Inc. d/b/a Lynx Air,PHX,YYZ,6,838,2024,1
10.00,1890.00,1045.00,0.00,0.00,Y9,1263343 Alberta Inc. d/b/a Lynx Air,PHX,YYC,6,838,2024,1
10.00,1890.00,1413.00,0.00,0.00,TS,Air Transat,YHZ,MCO,6,614,2024,1
10.00,1900.00,1129.00,0.00,0.00,AA,American Airlines Inc.,PHL,PLS,6,699,2024,1
10.00,1900.00,1732.00,0.00,0.00,AA,American Airlines Inc.,PLS,PHL,6,699,2024,1
10.00,1990.00,1658.00,0.00,0.00,DL,Delta Air Lines Inc.,MSP,CUN,6,622,2024,1
10.00,1990.00,1838.00,0.00,0.00,DL,Delta Air Lines Inc.,CUN,MSP,6,622,2024,1
10.00,2300.00,1851.00,0.00,0.00,F9,Frontier Airlines Inc.,CUN,STL,6,699,2024,1
10.00,2340.00,2203.00,22033.00,1805.00,AA,American Airlines Inc.,MIA,GIG,6,887,2024,1
10.00,2340.00,2265.00,189573.00,5496.00,AA,American Airlines Inc.,GIG,MIA,6,887,2024,1
10.00,2350.00,1546.00,0.00,0.00,NK,Spirit Air Lines,FLL,GYE,6,721,2024,1
10.00,2400.00,1061.00,0.00,0.00,F9,Frontier Airlines Inc.,MCI,CUN,6,721,2024,1
10.00,2747.00,1852.00,274305.00,0.00,NZ,Air New Zealand,ORD,AKL,6,889,2024,1
10.00,2750.00,1874.00,409292.00,0.00,NZ,Air New Zealand,AKL,ORD,6,889,2024,1
10.00,2750.00,1888.00,48050.00,0.00,KL,Klm Royal Dutch Airlines,BOS,AMS,6,889,2024,1
10.00,2750.00,2213.00,229874.00,0.00,KL,Klm Royal Dutch Airlines,AMS,BOS,6,889,2024,1
10.00,2750.00,2244.00,51920.00,0.00,IB,Iberia Air Lines Of Spain,JFK,BCN,6,687,2024,1
10.00,2750.00,2525.00,123930.00,0.00,IB,Iberia Air Lines Of Spain,BCN,JFK,6,687,2024,1
10.00,2810.00,2372.00,154275.00,0.00,LH,Lufthansa German Airlines,JFK,FRA,8,874,2024,1
10.00,2810.00,2432.00,243137.00,0.00,LH,Lufthansa German Airlines,FRA,JFK,8,874,2024,1
10.00,2813.00,1327.00,107075.00,0.00,DL,Delta Air Lines Inc.,CVG,CDG,6,687,2024,1
10.00,2820.00,1393.00,167577.00,0.00,DL,Delta Air Lines Inc.,CDG,CVG,6,687,2024,1
10.00,2830.00,2148.00,50998.00,0.00,4Y,EUROWINGS DISCOVER GmbH,LAS,FRA,6,696,2024,1
10.00,2830.00,2396.00,14496.00,0.00,4Y,EUROWINGS DISCOVER GmbH,FRA,LAS,6,696,2024,1
10.00,2856.00,2218.00,76366.00,0.00,AV,Aerovias Nacl De Colombia,LAX,BOG,6,696,2024,1
10.00,2863.00,2761.00,65468.00,0.00,AV,Aerovias Nacl De Colombia,BOG,LAX,6,696,2024,1
10.00,2996.00,2166.00,357507.00,0.00,SK,Scandinavian Airlines Sys.,CPH,ORD,6,359,2024,1
10.00,3140.00,2771.00,216863.00,0.00,MU,China Eastern Airlines,JFK,PVG,6,637,2024,1
10.00,3140.00,2919.00,279160.00,0.00,MU,China Eastern Airlines,PVG,JFK,6,637,2024,1
10.00,3380.00,2065.00,14467.00,0.00,Z0,Norse Atlantic UK Ltd,LAX,LGW,6,889,2024,1
10.00,3380.00,2173.00,79860.00,0.00,Z0,Norse Atlantic UK Ltd,LGW,LAX,6,889,2024,1
10.00,3420.00,2717.00,72442.00,0.00,AI,National Aviation Company of India Limited d/b/a Air India,EWR,DEL,6,626,2024,1
10.00,3640.00,2111.00,218165.00,0.00,LH,Lufthansa German Airlines,ORD,FRA,8,821,2024,1
10.00,3640.00,3424.00,255198.00,0.00,LH,Lufthansa German Airlines,FRA,ORD,8,821,2024,1
11.00,0.00,0.00,7247.00,0.00,36Q,Air Hamburg Luftverkehrsgesellschaft mbH,KEF,EWR,6,833,2024,1
11.00,0.00,0.00,381518.00,0.00,5Y,Atlas Air Inc.,ORD,ICN,8,821,2024,1
11.00,0.00,0.00,444269.00,1165.00,M6,Amerijet International,SAL,MIA,6,626,2024,1
11.00,0.00,0.00,466145.00,0.00,W8,Cargojet Airways Ltd.,CVG,NLU,6,625,2024,1
11.00,0.00,0.00,502743.00,0.00,5X,United Parcel Service,ANC,HKG,8,819,2024,1
11.00,0.00,0.00,587844.00,0.00,W8,Cargojet Airways Ltd.,NLU,CVG,6,625,2024,1
11.00,0.00,0.00,590957.00,1064.00,M6,Amerijet International,MIA,POS,6,626,2024,1
11.00,0.00,0.00,832566.00,0.00,5Y,Atlas Air Inc.,ANC,HKG,8,821,2024,1
11.00,0.00,0.00,946805.00,0.00,L7,Lan Colombia,SJO,MIA,6,626,2024,1
11.00,0.00,0.00,1030349.00,0.00,5Y,Atlas Air Inc.,LAX,TAO,8,819,2024,1
11.00,0.00,0.00,1136269.00,0.00,N8,National Air Cargo Group Inc d/ba National Airlines,ICN,ANC,8,819,2024,1
11.00,0.00,0.00,1204570.00,0.00,CI,China Airlines Ltd.,SEA,TPE,8,820,2024,1
11.00,0.00,0.00,1245851.00,0.00,M3,ABSA-Aerolinhas Brasileiras,BOG,MIA,6,626,2024,1
11.00,0.00,0.00,1342316.00,0.00,5Y,Atlas Air Inc.,ANC,HGH,8,819,2024,1
11.00,0.00,0.00,1385137.00,0.00,5Y,Atlas Air Inc.,ANC,CTU,8,821,2024,1
11.00,0.00,0.00,1425705.00,0.00,5Y,Atlas Air Inc.,ANC,NKG,8,819,2024,1
11.00,0.00,0.00,1452110.00,0.00,CX,Cathay Pacific Airways Ltd.,JFK,YYZ,8,821,2024,1
11.00,0.00,0.00,2092798.00,0.00,CI,China Airlines Ltd.,TPE,LAX,8,820,2024,1
11.00,0.00,0.00,2109831.00,0.00,KE,Korean Air Lines Co. Ltd.,ICN,LAX,6,683,2024,1
11.00,0.00,0.00,2143090.00,0.00,MP,Martinair Holland N.V.,BOG,MIA,8,817,2024,1
11.00,0.00,0.00,2159130.00,0.00,KAQ,Kalitta Air LLC,CAN,ANC,8,819,2024,1
11.00,0.00,0.00,2302516.00,0.00,CZ,China Southern Airlines,SZX,ORD,8,820,2024,1
11.00,0.00,0.00,2493096.00,0.00,5Y,Atlas Air Inc.,ANC,NLU,6,627,2024,1
11.00,0.00,0.00,2619426.00,0.00,5Y,Atlas Air Inc.,MIA,AMS,8,821,2024,1
11.00,0.00,0.00,3112240.00,0.00,5Y,Atlas Air Inc.,ICN,ANC,8,821,2024,1
11.00,0.00,0.00,3221240.00,0.00,CT,Air Atlanta Europe Limited,HHN,GSP,8,820,2024,1
11.00,550.00,318.00,0.00,0.00,3M,Silver Airways,SJU,SKB,4,441,2024,1
11.00,550.00,341.00,0.00,0.00,3M,Silver Airways,SKB,SJU,4,441,2024,1
11.00,715.00,428.00,0.00,0.00,MQ,Envoy Air,ORD,YYZ,6,677,2024,1
11.00,759.00,669.00,0.00,0.00,9E,Endeavor Air Inc.,GGT,ATL,6,631,2024,1
11.00,836.00,398.00,0.00,0.00,OO,SkyWest Airlines Inc.,YVR,PDX,6,673,2024,1
11.00,1386.00,964.00,34.00,0.00,UA,United Air Lines Inc.,MTY,IAH,6,612,2024,1
11.00,1386.00,1013.00,0.00,0.00,UA,United Air Lines Inc.,IAH,MTY,6,612,2024,1
11.00,1386.00,1016.00,2923.00,0.00,UA,United Air Lines Inc.,IAH,GDL,6,698,2024,1
11.00,1452.00,1000.00,0.00,0.00,WS,Westjet,PSP,YWG,6,612,2024,1
11.00,1452.00,1145.00,0.00,0.00,WS,Westjet,YWG,PSP,6,612,2024,1
11.00,1452.00,1214.00,0.00,0.00,WS,Westjet,PSP,YEG,6,612,2024,1
11.00,1452.00,1268.00,0.00,0.00,WS,Westjet,YEG,LAS,6,612,2024,1
11.00,1452.00,1270.00,0.00,0.00,WS,Westjet,LAS,YEG,6,612,2024,1
11.00,1452.00,1336.00,0.00,0.00,WS,Westjet,YYZ,FLL,6,612,2024,1
11.00,1486.00,1416.00,0.00,0.00,CM,Compania Panamena (Copa),PTY,SJU,6,612,2024,1
11.00,1507.00,877.00,0.00,0.00,AC,Air Canada,YUL,BOS,6,724,2024,1
11.00,1584.00,1315.00,128.00,0.00,AV,Aerovias Nacl De Colombia,MIA,CTG,6,698,2024,1
11.00,1584.00,1453.00,1012.00,0.00,AV,Aerovias Nacl De Colombia,CTG,MIA,6,698,2024,1
11.00,1650.00,1573.00,0.00,0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",ELP,GUA,6,617,2024,1
11.00,1650.00,1601.00,0.00,0.00,UA,United Air Lines Inc.,SJD,ORD,6,694,2024,1
11.00,1760.00,1241.00,0.00,0.00,DL,Delta Air Lines Inc.,JFK,NAS,6,614,2024,1
11.00,1760.00,1283.00,0.00,0.00,DL,Delta Air Lines Inc.,ATL,GCM,6,614,2024,1
11.00,1760.00,1332.00,0.00,0.00,FI,Icelandair,EWR,KEF,6,838,2024,1
11.00,1760.00,1346.00,0.00,0.00,DL,Delta Air Lines Inc.,NAS,JFK,6,614,2024,1
11.00,1760.00,1460.00,0.00,0.00,DL,Delta Air Lines Inc.,GCM,ATL,6,614,2024,1
11.00,1760.00,1493.00,50024.00,0.00,FI,Icelandair,KEF,EWR,6,838,2024,1
11.00,1782.00,1505.00,0.00,0.00,B6,JetBlue Airways,BOS,AUA,6,694,2024,1
11.00,1782.00,1579.00,0.00,0.00,B6,JetBlue Airways,AUA,BOS,6,694,2024,1
11.00,1790.00,1095.00,0.00,0.00,CM,Compania Panamena (Copa),BWI,PTY,6,614,2024,1
11.00,1790.00,1275.00,0.00,0.00,CM,Compania Panamena (Copa),PTY,BWI,6,614,2024,1
11.00,1826.00,967.00,0.00,0.00,UA,United Air Lines Inc.,ORD,BZE,6,614,2024,1
11.00,1826.00,1463.00,0.00,0.00,UA,United Air Lines Inc.,IAH,CUN,6,614,2024,1
11.00,1826.00,1575.00,0.00,0.00,UA,United Air Lines Inc.,BZE,ORD,6,614,2024,1
11.00,1848.00,1617.00,0.00,0.00,RV,Air Canada rouge LP,TPA,YYZ,6,694,2024,1
11.00,1848.00,1650.00,0.00,0.00,RV,Air Canada rouge LP,YYZ,TPA,6,694,2024,1
11.00,1892.00,1439.00,0.00,0.00,AA,American Airlines Inc.,LAX,PVR,6,614,2024,1
11.00,1892.00,1585.00,22.00,0.00,AA,American Airlines Inc.,MIA,SVD,6,614,2024,1
11.00,1892.00,1666.00,0.00,0.00,AA,American Airlines Inc.,SVD,MIA,6,614,2024,1
11.00,1892.00,1684.00,0.00,0.00,AA,American Airlines Inc.,PVR,LAX,6,614,2024,1
11.00,1892.00,1764.00,24.00,558.00,AA,American Airlines Inc.,MIA,POS,6,614,2024,1
11.00,1892.00,1775.00,3324.00,647.00,AA,American Airlines Inc.,MIA,GUA,6,838,2024,1
11.00,1892.00,1781.00,298.00,0.00,AA,American Airlines Inc.,POS,MIA,6,614,2024,1
11.00,1892.00,1795.00,4454.00,0.00,AA,American Airlines Inc.,GUA,MIA,6,838,2024,1
11.00,1908.00,1234.00,0.00,0.00,WS,Westjet,PSP,YVR,6,614,2024,1
11.00,1908.00,1456.00,0.00,0.00,WS,Westjet,YVR,PSP,6,614,2024,1
11.00,1914.00,1648.00,0.00,0.00,WS,Westjet,LIH,YVR,6,838,2024,1
11.00,1914.00,1665.00,0.00,0.00,WS,Westjet,YVR,LIH,6,838,2024,1
11.00,1914.00,1794.00,0.00,0.00,WS,Westjet,YYC,FLL,6,614,2024,1
11.00,1925.00,1698.00,9254.00,0.00,WN,Southwest Airlines Co.,FLL,PUJ,6,838,2024,1
11.00,1956.00,1302.00,0.00,0.00,OG,Fly PLAY ehf,IAD,KEF,6,722,2024,1
11.00,1956.00,1880.00,975.00,0.00,OG,Fly PLAY ehf,KEF,IAD,6,722,2024,1
11.00,1958.00,950.00,0.00,0.00,AS,Alaska Airlines Inc.,LAX,NAS,6,888,2024,1
11.00,1958.00,1167.00,178.00,0.00,AS,Alaska Airlines Inc.,LAX,LTO,6,888,2024,1
11.00,1958.00,1264.00,0.00,0.00,AS,Alaska Airlines Inc.,LAX,BZE,6,888,2024,1
11.00,1958.00,1270.00,0.00,0.00,AS,Alaska Airlines Inc.,NAS,LAX,6,888,2024,1
11.00,1958.00,1701.00,105.00,0.00,AS,Alaska Airlines Inc.,PVR,SJC,6,888,2024,1
11.00,1958.00,1900.00,91.00,0.00,AS,Alaska Airlines Inc.,GDL,SJC,6,888,2024,1
11.00,1969.00,1204.00,0.00,0.00,UA,United Air Lines Inc.,EWR,ANU,6,888,2024,1
11.00,1969.00,1372.00,0.00,0.00,UA,United Air Lines Inc.,EWR,SJD,6,888,2024,1
11.00,1969.00,1693.00,0.00,0.00,UA,United Air Lines Inc.,MBJ,IAH,6,888,2024,1
11.00,1969.00,1884.00,0.00,0.00,UA,United Air Lines Inc.,SJD,EWR,6,888,2024,1
11.00,1969.00,1898.00,0.00,0.00,UA,United Air Lines Inc.,ANU,EWR,6,888,2024,1
11.00,1991.00,1836.00,1384.00,0.00,AM,Aeromexico,ORD,MEX,6,839,2024,1
11.00,1991.00,1878.00,6409.00,0.00,AM,Aeromexico,MEX,ORD,6,839,2024,1
11.00,2002.00,1395.00,0.00,0.00,NK,Spirit Air Lines,FLL,GUA,6,694,2024,1
11.00,2002.00,1455.00,0.00,0.00,NK,Spirit Air Lines,IAH,XPL,6,722,2024,1
11.00,2006.00,1894.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),SJC,MLM,6,722,2024,1
11.00,2006.00,1982.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),MLM,SJC,6,722,2024,1
11.00,2008.00,1758.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),LAX,OAX,6,722,2024,1
11.00,2008.00,1811.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),OAX,LAX,6,722,2024,1
11.00,2046.00,703.00,0.00,0.00,F9,Frontier Airlines Inc.,ATL,SAL,6,722,2024,1
11.00,2046.00,1502.00,0.00,0.00,F9,Frontier Airlines Inc.,PUJ,MCO,6,722,2024,1
11.00,2046.00,1593.00,0.00,0.00,F9,Frontier Airlines Inc.,SAL,ATL,6,722,2024,1
11.00,2046.00,1857.00,0.00,0.00,F9,Frontier Airlines Inc.,CUN,DTW,6,722,2024,1
11.00,2079.00,971.00,0.00,0.00,Y9,1263343 Alberta Inc. d/b/a Lynx Air,YYC,LAS,6,838,2024,1
11.00,2079.00,985.00,0.00,0.00,Y9,1263343 Alberta Inc. d/b/a Lynx Air,YUL,MCO,6,838,2024,1
11.00,2079.00,1155.00,0.00,0.00,Y9,1263343 Alberta Inc. d/b/a Lynx Air,LAX,YYC,6,838,2024,1
11.00,2079.00,1218.00,0.00,0.00,Y9,1263343 Alberta Inc. d/b/a Lynx Air,YYC,LAX,6,838,2024,1
11.00,2079.00,1294.00,0.00,0.00,Y9,1263343 Alberta Inc. d/b/a Lynx Air,LAS,YYC,6,838,2024,1
11.00,2079.00,1320.00,0.00,0.00,Y9,1263343 Alberta Inc. d/b/a Lynx Air,MCO,YUL,6,838,2024,1
11.00,2079.00,1366.00,0.00,0.00,Y9,1263343 Alberta Inc. d/b/a Lynx Air,YUL,LAS,6,838,2024,1
11.00,2079.00,1388.00,0.00,0.00,Y9,1263343 Alberta Inc. d/b/a Lynx Air,LAS,YUL,6,838,2024,1
11.00,2079.00,1732.00,0.00,0.00,07Q,Flair Airlines Ltd.,YVR,LAS,6,838,2024,1
11.00,2079.00,1819.00,0.00,0.00,07Q,Flair Airlines Ltd.,LAS,YVR,6,838,2024,1
11.00,2200.00,1485.00,0.00,0.00,OG,Fly PLAY ehf,BOS,KEF,6,721,2024,1
11.00,2200.00,1743.00,52967.00,0.00,OG,Fly PLAY ehf,KEF,BOS,6,721,2024,1
11.00,2530.00,1635.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),DFW,GDL,6,721,2024,1
11.00,2530.00,1969.00,0.00,0.00,F9,Frontier Airlines Inc.,STL,CUN,6,699,2024,1
11.00,2530.00,1976.00,0.00,0.00,F9,Frontier Airlines Inc.,DEN,CUN,6,699,2024,1
11.00,2530.00,2097.00,0.00,0.00,F9,Frontier Airlines Inc.,CUN,ORD,6,699,2024,1
11.00,2530.00,2136.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),GDL,DFW,6,721,2024,1
11.00,2563.00,2429.00,237725.00,0.00,LP,Lan Peru Airlines,LIM,ATL,6,626,2024,1
11.00,2585.00,2096.00,0.00,0.00,NK,Spirit Air Lines,GYE,FLL,6,721,2024,1
11.00,2640.00,578.00,0.00,0.00,F9,Frontier Airlines Inc.,SJU,PUJ,6,721,2024,1
11.00,2640.00,1367.00,0.00,0.00,F9,Frontier Airlines Inc.,PUJ,SJU,6,721,2024,1
11.00,2673.00,2108.00,75273.00,29633.00,UA,United Air Lines Inc.,IAD,AMM,6,887,2024,1
11.00,2673.00,2196.00,170218.00,0.00,LA,Lan-Chile Airlines,MIA,SCL,6,887,2024,1
11.00,2805.00,1727.00,197012.00,0.00,LH,Lufthansa German Airlines,JFK,FRA,6,696,2024,1
11.00,2805.00,2377.00,258896.00,0.00,LH,Lufthansa German Airlines,FRA,JFK,6,696,2024,1
11.00,2904.00,1931.00,12184.00,0.00,KL,Klm Royal Dutch Airlines,MSP,AMS,6,696,2024,1
11.00,2904.00,2511.00,153505.00,0.00,KL,Klm Royal Dutch Airlines,AMS,MSP,6,696,2024,1
11.00,3025.00,1617.00,138615.00,0.00,NZ,Air New Zealand,JFK,AKL,6,889,2024,1
11.00,3025.00,1695.00,4785.00,0.00,KL,Klm Royal Dutch Airlines,AUS,AMS,6,889,2024,1
11.00,3025.00,2172.00,286708.00,0.00,KL,Klm Royal Dutch Airlines,AMS,JFK,6,889,2024,1
11.00,3025.00,2245.00,290732.00,0.00,KL,Klm Royal Dutch Airlines,AMS,AUS,6,889,2024,1
11.00,3025.00,2309.00,16344.00,0.00,KL,Klm Royal Dutch Airlines,LAS,AMS,6,889,2024,1
11.00,3025.00,2309.00,171719.00,0.00,NZ,Air New Zealand,AKL,JFK,6,889,2024,1
11.00,3025.00,2391.00,198194.00,0.00,KL,Klm Royal Dutch Airlines,JFK,AMS,6,889,2024,1
11.00,3025.00,2744.00,119192.00,0.00,KL,Klm Royal Dutch Airlines,AMS,LAS,6,889,2024,1
